device_id,temperature,humidity,battery,measured_at
office-occupancy-sensor-001,20.7,24.79,100.0,2015-02-04T03:08:59
office-occupancy-sensor-001,20.745,24.79,100.0,2015-02-04T03:10:00
office-occupancy-sensor-001,20.7,24.79,100.0,2015-02-04T03:10:59
office-occupancy-sensor-001,20.7,24.79,100.0,2015-02-04T03:11:59
office-occupancy-sensor-001,20.7,24.79,100.0,2015-02-04T03:13:00
office-occupancy-sensor-001,20.7,24.79,100.0,2015-02-04T03:14:00
office-occupancy-sensor-001,20.7,24.79,100.0,2015-02-04T03:15:00
office-occupancy-sensor-001,20.7,24.79,100.0,2015-02-04T03:16:00
office-occupancy-sensor-001,20.7,24.79,100.0,2015-02-04T03:16:59
office-occupancy-sensor-001,20.7,24.79,100.0,2015-02-04T03:17:59
office-occupancy-sensor-001,20.7,24.79,100.0,2015-02-04T03:19:00
office-occupancy-sensor-001,20.7,24.79,100.0,2015-02-04T03:20:00
office-occupancy-sensor-001,20.7,24.754,100.0,2015-02-04T03:21:00
office-occupancy-sensor-001,20.7,24.768,100.0,2015-02-04T03:22:00
office-occupancy-sensor-001,20.7,24.76,100.0,2015-02-04T03:23:00
office-occupancy-sensor-001,20.7,24.722,100.0,2015-02-04T03:23:59
office-occupancy-sensor-001,20.7,24.7,100.0,2015-02-04T03:24:59
office-occupancy-sensor-001,20.7,24.7,100.0,2015-02-04T03:26:00
office-occupancy-sensor-001,20.7,24.675,100.0,2015-02-04T03:27:00
office-occupancy-sensor-001,20.7,24.675,100.0,2015-02-04T03:28:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T03:29:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T03:29:59
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T03:30:59
office-occupancy-sensor-001,20.7,24.65,100.0,2015-02-04T03:32:00
office-occupancy-sensor-001,20.7,24.65,100.0,2015-02-04T03:33:00
office-occupancy-sensor-001,20.7,24.66,100.0,2015-02-04T03:34:00
office-occupancy-sensor-001,20.7,24.7,100.0,2015-02-04T03:35:00
office-occupancy-sensor-001,20.7,24.65,100.0,2015-02-04T03:36:00
office-occupancy-sensor-001,20.7,24.667,100.0,2015-02-04T03:36:59
office-occupancy-sensor-001,20.7,24.633,100.0,2015-02-04T03:38:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T03:39:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T03:40:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T03:40:59
office-occupancy-sensor-001,20.7,24.633,100.0,2015-02-04T03:42:00
office-occupancy-sensor-001,20.7,24.7,100.0,2015-02-04T03:42:59
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T03:43:59
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T03:45:00
office-occupancy-sensor-001,20.7,24.64,100.0,2015-02-04T03:46:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T03:47:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T03:48:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T03:49:00
office-occupancy-sensor-001,20.7,24.629,100.0,2015-02-04T03:49:59
office-occupancy-sensor-001,20.7,24.633,100.0,2015-02-04T03:51:00
office-occupancy-sensor-001,20.7,24.625,100.0,2015-02-04T03:52:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T03:53:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T03:53:59
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T03:55:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T03:55:59
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T03:56:59
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T03:58:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T03:59:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T04:00:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T04:01:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T04:01:59
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T04:02:59
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T04:04:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T04:05:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T04:06:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T04:07:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T04:08:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T04:08:59
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T04:09:59
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T04:11:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T04:12:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T04:13:00
office-occupancy-sensor-001,20.7,24.575,100.0,2015-02-04T04:14:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:14:59
office-occupancy-sensor-001,20.7,24.533,100.0,2015-02-04T04:15:59
office-occupancy-sensor-001,20.7,24.575,100.0,2015-02-04T04:17:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T04:18:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:19:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:20:00
office-occupancy-sensor-001,20.7,24.533,100.0,2015-02-04T04:21:00
office-occupancy-sensor-001,20.7,24.56,100.0,2015-02-04T04:21:59
office-occupancy-sensor-001,20.7,24.533,100.0,2015-02-04T04:23:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T04:24:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T04:25:00
office-occupancy-sensor-001,20.7,24.6,100.0,2015-02-04T04:25:59
office-occupancy-sensor-001,20.7,24.567,100.0,2015-02-04T04:27:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:27:59
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:28:59
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:30:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:31:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:32:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:33:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:34:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:34:59
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:36:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:37:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:38:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:38:59
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:40:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:40:59
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:41:59
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:43:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:44:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:45:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:46:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:46:59
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:47:59
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:49:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:50:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:51:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:52:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:53:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:53:59
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:54:59
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:56:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:57:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:58:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T04:59:00
office-occupancy-sensor-001,20.62,24.412,100.0,2015-02-04T04:59:59
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T05:00:59
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T05:02:00
office-occupancy-sensor-001,20.675,24.472,100.0,2015-02-04T05:03:00
office-occupancy-sensor-001,20.667,24.463,100.0,2015-02-04T05:04:00
office-occupancy-sensor-001,20.625,24.418,100.0,2015-02-04T05:05:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T05:06:00
office-occupancy-sensor-001,20.68,24.478,100.0,2015-02-04T05:06:59
office-occupancy-sensor-001,20.667,24.463,100.0,2015-02-04T05:08:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T05:09:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T05:10:00
office-occupancy-sensor-001,20.675,24.472,100.0,2015-02-04T05:10:59
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T05:12:00
office-occupancy-sensor-001,20.675,24.472,100.0,2015-02-04T05:12:59
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T05:13:59
office-occupancy-sensor-001,20.633,24.427,100.0,2015-02-04T05:15:00
office-occupancy-sensor-001,20.667,24.463,100.0,2015-02-04T05:16:00
office-occupancy-sensor-001,20.6,24.39,100.0,2015-02-04T05:17:00
office-occupancy-sensor-001,20.667,24.463,100.0,2015-02-04T05:18:00
office-occupancy-sensor-001,20.675,24.472,100.0,2015-02-04T05:19:00
office-occupancy-sensor-001,20.64,24.434,100.0,2015-02-04T05:19:59
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T05:21:00
office-occupancy-sensor-001,20.667,24.463,100.0,2015-02-04T05:22:00
office-occupancy-sensor-001,20.64,24.434,100.0,2015-02-04T05:23:00
office-occupancy-sensor-001,20.6,24.39,100.0,2015-02-04T05:23:59
office-occupancy-sensor-001,20.65,24.445,100.0,2015-02-04T05:25:00
office-occupancy-sensor-001,20.625,24.418,100.0,2015-02-04T05:25:59
office-occupancy-sensor-001,20.6,24.39,100.0,2015-02-04T05:26:59
office-occupancy-sensor-001,20.6,24.39,100.0,2015-02-04T05:28:00
office-occupancy-sensor-001,20.6,24.39,100.0,2015-02-04T05:29:00
office-occupancy-sensor-001,20.6,24.39,100.0,2015-02-04T05:30:00
office-occupancy-sensor-001,20.6,24.39,100.0,2015-02-04T05:31:00
office-occupancy-sensor-001,20.625,24.418,100.0,2015-02-04T05:31:59
office-occupancy-sensor-001,20.6,24.39,100.0,2015-02-04T05:32:59
office-occupancy-sensor-001,20.625,24.418,100.0,2015-02-04T05:34:00
office-occupancy-sensor-001,20.62,24.412,100.0,2015-02-04T05:35:00
office-occupancy-sensor-001,20.625,24.418,100.0,2015-02-04T05:36:00
office-occupancy-sensor-001,20.625,24.418,100.0,2015-02-04T05:37:00
office-occupancy-sensor-001,20.6,24.39,100.0,2015-02-04T05:38:00
office-occupancy-sensor-001,20.6,24.39,100.0,2015-02-04T05:38:59
office-occupancy-sensor-001,20.6,24.39,100.0,2015-02-04T05:39:59
office-occupancy-sensor-001,20.6,24.39,100.0,2015-02-04T05:41:00
office-occupancy-sensor-001,20.6,24.39,100.0,2015-02-04T05:42:00
office-occupancy-sensor-001,20.6,24.34,100.0,2015-02-04T05:43:00
office-occupancy-sensor-001,20.6,24.39,100.0,2015-02-04T05:44:00
office-occupancy-sensor-001,20.6,24.39,100.0,2015-02-04T05:44:59
office-occupancy-sensor-001,20.6,24.39,100.0,2015-02-04T05:45:59
office-occupancy-sensor-001,20.6,24.365,100.0,2015-02-04T05:47:00
office-occupancy-sensor-001,20.6,24.34,100.0,2015-02-04T05:48:00
office-occupancy-sensor-001,20.6,24.39,100.0,2015-02-04T05:49:00
office-occupancy-sensor-001,20.6,24.365,100.0,2015-02-04T05:50:00
office-occupancy-sensor-001,20.617,24.323,100.0,2015-02-04T05:51:00
office-occupancy-sensor-001,20.633,24.323,100.0,2015-02-04T05:51:59
office-occupancy-sensor-001,20.625,24.315,100.0,2015-02-04T05:53:00
office-occupancy-sensor-001,20.66,24.312,100.0,2015-02-04T05:54:00
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T05:55:00
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T05:55:59
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T05:57:00
office-occupancy-sensor-001,20.625,24.292,100.0,2015-02-04T05:57:59
office-occupancy-sensor-001,20.62,24.236,100.0,2015-02-04T05:58:59
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T06:00:00
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T06:01:00
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T06:02:00
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T06:03:00
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T06:04:00
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T06:04:59
office-occupancy-sensor-001,20.633,24.23,100.0,2015-02-04T06:06:00
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T06:07:00
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T06:08:00
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T06:08:59
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T06:10:00
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T06:10:59
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T06:11:59
office-occupancy-sensor-001,20.575,24.2,100.0,2015-02-04T06:13:00
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T06:14:00
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T06:15:00
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T06:16:00
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T06:16:59
office-occupancy-sensor-001,20.575,24.2,100.0,2015-02-04T06:17:59
office-occupancy-sensor-001,20.533,24.2,100.0,2015-02-04T06:19:00
office-occupancy-sensor-001,20.55,24.2,100.0,2015-02-04T06:20:00
office-occupancy-sensor-001,20.575,24.2,100.0,2015-02-04T06:21:00
office-occupancy-sensor-001,20.56,24.2,100.0,2015-02-04T06:22:00
office-occupancy-sensor-001,20.52,24.2,100.0,2015-02-04T06:23:00
office-occupancy-sensor-001,20.533,24.2,100.0,2015-02-04T06:23:59
office-occupancy-sensor-001,20.55,24.2,100.0,2015-02-04T06:24:59
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T06:26:00
office-occupancy-sensor-001,20.6,24.1,100.0,2015-02-04T06:27:00
office-occupancy-sensor-001,20.6,24.175,100.0,2015-02-04T06:28:00
office-occupancy-sensor-001,20.6,24.1,100.0,2015-02-04T06:29:00
office-occupancy-sensor-001,20.667,24.167,100.0,2015-02-04T06:29:59
office-occupancy-sensor-001,20.6,24.1,100.0,2015-02-04T06:30:59
office-occupancy-sensor-001,20.6,24.1,100.0,2015-02-04T06:32:00
office-occupancy-sensor-001,20.6,24.1,100.0,2015-02-04T06:33:00
office-occupancy-sensor-001,20.6,24.1,100.0,2015-02-04T06:34:00
office-occupancy-sensor-001,20.6,24.1,100.0,2015-02-04T06:35:00
office-occupancy-sensor-001,20.6,24.033,100.0,2015-02-04T06:36:00
office-occupancy-sensor-001,20.6,24.08,100.0,2015-02-04T06:36:59
office-occupancy-sensor-001,20.633,24.067,100.0,2015-02-04T06:38:00
office-occupancy-sensor-001,20.6,24.05,100.0,2015-02-04T06:39:00
office-occupancy-sensor-001,20.625,24.05,100.0,2015-02-04T06:40:00
office-occupancy-sensor-001,20.6,24.0,100.0,2015-02-04T06:40:59
office-occupancy-sensor-001,20.6,24.05,100.0,2015-02-04T06:42:00
office-occupancy-sensor-001,20.6,24.0,100.0,2015-02-04T06:42:59
office-occupancy-sensor-001,20.6,24.02,100.0,2015-02-04T06:43:59
office-occupancy-sensor-001,20.575,24.075,100.0,2015-02-04T06:45:00
office-occupancy-sensor-001,20.525,24.1,100.0,2015-02-04T06:46:00
office-occupancy-sensor-001,20.567,24.1,100.0,2015-02-04T06:47:00
office-occupancy-sensor-001,20.525,24.1,100.0,2015-02-04T06:48:00
office-occupancy-sensor-001,20.54,24.1,100.0,2015-02-04T06:49:00
office-occupancy-sensor-001,20.5,24.1,100.0,2015-02-04T06:49:59
office-occupancy-sensor-001,20.5,24.15,100.0,2015-02-04T06:51:00
office-occupancy-sensor-001,20.525,24.1,100.0,2015-02-04T06:52:00
office-occupancy-sensor-001,20.5,24.2,100.0,2015-02-04T06:53:00
office-occupancy-sensor-001,20.5,24.2,100.0,2015-02-04T06:53:59
office-occupancy-sensor-001,20.5,24.2,100.0,2015-02-04T06:55:00
office-occupancy-sensor-001,20.525,24.1,100.0,2015-02-04T06:55:59
office-occupancy-sensor-001,20.54,24.1,100.0,2015-02-04T06:56:59
office-occupancy-sensor-001,20.5,24.1,100.0,2015-02-04T06:58:00
office-occupancy-sensor-001,20.567,24.1,100.0,2015-02-04T06:59:00
office-occupancy-sensor-001,20.5,24.1,100.0,2015-02-04T07:00:00
office-occupancy-sensor-001,20.5,24.1,100.0,2015-02-04T07:01:00
office-occupancy-sensor-001,20.52,24.1,100.0,2015-02-04T07:01:59
office-occupancy-sensor-001,20.5,24.1,100.0,2015-02-04T07:02:59
office-occupancy-sensor-001,20.5,24.1,100.0,2015-02-04T07:04:00
office-occupancy-sensor-001,20.5,24.1,100.0,2015-02-04T07:05:00
office-occupancy-sensor-001,20.5,24.1,100.0,2015-02-04T07:06:00
office-occupancy-sensor-001,20.52,24.1,100.0,2015-02-04T07:07:00
office-occupancy-sensor-001,20.5,24.1,100.0,2015-02-04T07:08:00
office-occupancy-sensor-001,20.5,24.1,100.0,2015-02-04T07:08:59
office-occupancy-sensor-001,20.5,24.1,100.0,2015-02-04T07:09:59
office-occupancy-sensor-001,20.5,24.1,100.0,2015-02-04T07:11:00
office-occupancy-sensor-001,20.5,24.1,100.0,2015-02-04T07:12:00
office-occupancy-sensor-001,20.472,24.05,100.0,2015-02-04T07:13:00
office-occupancy-sensor-001,20.5,24.075,100.0,2015-02-04T07:14:00
office-occupancy-sensor-001,20.472,24.022,100.0,2015-02-04T07:14:59
office-occupancy-sensor-001,20.427,23.96,100.0,2015-02-04T07:15:59
office-occupancy-sensor-001,20.472,23.998,100.0,2015-02-04T07:17:00
office-occupancy-sensor-001,20.456,23.956,100.0,2015-02-04T07:18:00
office-occupancy-sensor-001,20.5,24.0,100.0,2015-02-04T07:19:00
office-occupancy-sensor-001,20.478,23.978,100.0,2015-02-04T07:20:00
office-occupancy-sensor-001,20.445,23.945,100.0,2015-02-04T07:21:00
office-occupancy-sensor-001,20.5,24.0,100.0,2015-02-04T07:21:59
office-occupancy-sensor-001,20.39,23.89,100.0,2015-02-04T07:23:00
office-occupancy-sensor-001,20.472,23.89,100.0,2015-02-04T07:24:00
office-occupancy-sensor-001,20.5,23.89,100.0,2015-02-04T07:25:00
office-occupancy-sensor-001,20.456,23.85,100.0,2015-02-04T07:25:59
office-occupancy-sensor-001,20.427,23.823,100.0,2015-02-04T07:27:00
office-occupancy-sensor-001,20.463,23.857,100.0,2015-02-04T07:27:59
office-occupancy-sensor-001,20.445,23.823,100.0,2015-02-04T07:28:59
office-occupancy-sensor-001,20.445,23.818,100.0,2015-02-04T07:30:00
office-occupancy-sensor-001,20.418,23.748,100.0,2015-02-04T07:31:00
office-occupancy-sensor-001,20.427,23.76,100.0,2015-02-04T07:32:00
office-occupancy-sensor-001,20.418,23.722,100.0,2015-02-04T07:33:00
office-occupancy-sensor-001,20.472,23.768,100.0,2015-02-04T07:34:00
office-occupancy-sensor-001,20.39,23.7,100.0,2015-02-04T07:34:59
office-occupancy-sensor-001,20.434,23.736,100.0,2015-02-04T07:36:00
office-occupancy-sensor-001,20.427,23.73,100.0,2015-02-04T07:37:00
office-occupancy-sensor-001,20.39,23.7,100.0,2015-02-04T07:38:00
office-occupancy-sensor-001,20.418,23.722,100.0,2015-02-04T07:38:59
office-occupancy-sensor-001,20.472,23.768,100.0,2015-02-04T07:40:00
office-occupancy-sensor-001,20.482,23.89,100.0,2015-02-04T07:40:59
office-occupancy-sensor-001,20.5,23.89,100.0,2015-02-04T07:41:59
office-occupancy-sensor-001,20.5,23.89,100.0,2015-02-04T07:43:00
office-occupancy-sensor-001,20.5,23.89,100.0,2015-02-04T07:44:00
office-occupancy-sensor-001,20.55,23.945,100.0,2015-02-04T07:45:00
office-occupancy-sensor-001,20.52,24.0,100.0,2015-02-04T07:46:00
office-occupancy-sensor-001,20.525,24.0,100.0,2015-02-04T07:46:59
office-occupancy-sensor-001,20.6,24.083,100.0,2015-02-04T07:47:59
office-occupancy-sensor-001,20.6,24.1,100.0,2015-02-04T07:49:00
office-occupancy-sensor-001,20.6,24.175,100.0,2015-02-04T07:50:00
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T07:51:00
office-occupancy-sensor-001,20.6,24.2,100.0,2015-02-04T07:52:00
office-occupancy-sensor-001,20.633,24.23,100.0,2015-02-04T07:53:00
office-occupancy-sensor-001,20.66,24.2,100.0,2015-02-04T07:53:59
office-occupancy-sensor-001,20.625,24.175,100.0,2015-02-04T07:54:59
office-occupancy-sensor-001,20.66,24.216,100.0,2015-02-04T07:56:00
office-occupancy-sensor-001,20.675,24.34,100.0,2015-02-04T07:57:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-04T07:58:00
office-occupancy-sensor-001,20.7,24.65,100.0,2015-02-04T07:59:00
office-occupancy-sensor-001,20.7,24.7,100.0,2015-02-04T07:59:59
office-occupancy-sensor-001,20.7,24.768,100.0,2015-02-04T08:00:59
office-occupancy-sensor-001,20.713,24.79,100.0,2015-02-04T08:02:00
office-occupancy-sensor-001,20.7,24.79,100.0,2015-02-04T08:03:00
office-occupancy-sensor-001,20.754,24.87,100.0,2015-02-04T08:04:00
office-occupancy-sensor-001,20.775,24.89,100.0,2015-02-04T08:05:00
office-occupancy-sensor-001,20.772,24.956,100.0,2015-02-04T08:06:00
office-occupancy-sensor-001,20.79,24.978,100.0,2015-02-04T08:06:59
office-occupancy-sensor-001,20.79,25.0,100.0,2015-02-04T08:08:00
office-occupancy-sensor-001,20.79,24.998,100.0,2015-02-04T08:09:00
office-occupancy-sensor-001,20.81,25.02,100.0,2015-02-04T08:10:00
office-occupancy-sensor-001,20.865,25.075,100.0,2015-02-04T08:10:59
office-occupancy-sensor-001,20.823,25.033,100.0,2015-02-04T08:12:00
office-occupancy-sensor-001,20.857,25.067,100.0,2015-02-04T08:12:59
office-occupancy-sensor-001,20.84,25.05,100.0,2015-02-04T08:13:59
office-occupancy-sensor-001,20.87,25.16,100.0,2015-02-04T08:15:00
office-occupancy-sensor-001,20.89,25.2,100.0,2015-02-04T08:16:00
office-occupancy-sensor-001,20.873,25.275,100.0,2015-02-04T08:17:00
office-occupancy-sensor-001,20.84,25.198,100.0,2015-02-04T08:18:00
office-occupancy-sensor-001,20.89,25.272,100.0,2015-02-04T08:19:00
office-occupancy-sensor-001,20.865,25.365,100.0,2015-02-04T08:19:59
office-occupancy-sensor-001,20.84,25.34,100.0,2015-02-04T08:21:00
office-occupancy-sensor-001,20.873,25.373,100.0,2015-02-04T08:22:00
office-occupancy-sensor-001,20.87,25.37,100.0,2015-02-04T08:23:00
office-occupancy-sensor-001,20.84,25.34,100.0,2015-02-04T08:23:59
office-occupancy-sensor-001,20.865,25.365,100.0,2015-02-04T08:25:00
office-occupancy-sensor-001,20.89,25.39,100.0,2015-02-04T08:25:59
office-occupancy-sensor-001,20.89,25.35,100.0,2015-02-04T08:26:59
office-occupancy-sensor-001,20.89,25.33,100.0,2015-02-04T08:28:00
office-occupancy-sensor-001,20.89,25.34,100.0,2015-02-04T08:29:00
office-occupancy-sensor-001,20.912,25.39,100.0,2015-02-04T08:30:00
office-occupancy-sensor-001,20.945,25.39,100.0,2015-02-04T08:31:00
office-occupancy-sensor-001,20.972,25.39,100.0,2015-02-04T08:31:59
office-occupancy-sensor-001,20.956,25.39,100.0,2015-02-04T08:32:59
office-occupancy-sensor-001,21.0,25.39,100.0,2015-02-04T08:34:00
office-occupancy-sensor-001,21.0,25.412,100.0,2015-02-04T08:35:00
office-occupancy-sensor-001,21.0,25.39,100.0,2015-02-04T08:36:00
office-occupancy-sensor-001,21.0,25.357,100.0,2015-02-04T08:37:00
office-occupancy-sensor-001,21.0,25.29,100.0,2015-02-04T08:38:00
office-occupancy-sensor-001,21.0,25.29,100.0,2015-02-04T08:38:59
office-occupancy-sensor-001,21.0,25.245,100.0,2015-02-04T08:39:59
office-occupancy-sensor-001,21.0,25.2,100.0,2015-02-04T08:41:00
office-occupancy-sensor-001,21.0,25.2,100.0,2015-02-04T08:42:00
office-occupancy-sensor-001,21.0,25.2,100.0,2015-02-04T08:43:00
office-occupancy-sensor-001,21.025,25.222,100.0,2015-02-04T08:44:00
office-occupancy-sensor-001,21.083,25.2,100.0,2015-02-04T08:44:59
office-occupancy-sensor-001,21.067,25.2,100.0,2015-02-04T08:45:59
office-occupancy-sensor-001,21.117,25.2,100.0,2015-02-04T08:47:00
office-occupancy-sensor-001,21.15,25.222,100.0,2015-02-04T08:48:00
office-occupancy-sensor-001,21.2,25.228,100.0,2015-02-04T08:49:00
office-occupancy-sensor-001,21.2,25.18,100.0,2015-02-04T08:50:00
office-occupancy-sensor-001,21.2,25.1,100.0,2015-02-04T08:51:00
office-occupancy-sensor-001,21.2,25.14,100.0,2015-02-04T08:51:59
office-occupancy-sensor-001,21.215,25.215,100.0,2015-02-04T08:53:00
office-occupancy-sensor-001,21.2,25.2,100.0,2015-02-04T08:54:00
office-occupancy-sensor-001,21.2,25.2,100.0,2015-02-04T08:55:00
office-occupancy-sensor-001,21.2,25.218,100.0,2015-02-04T08:55:59
office-occupancy-sensor-001,21.215,25.292,100.0,2015-02-04T08:57:00
office-occupancy-sensor-001,21.2,25.29,100.0,2015-02-04T08:57:59
office-occupancy-sensor-001,21.2,25.357,100.0,2015-02-04T08:58:59
office-occupancy-sensor-001,21.2,25.37,100.0,2015-02-04T09:00:00
office-occupancy-sensor-001,21.222,25.34,100.0,2015-02-04T09:01:00
office-occupancy-sensor-001,21.236,25.33,100.0,2015-02-04T09:02:00
office-occupancy-sensor-001,21.29,25.472,100.0,2015-02-04T09:03:00
office-occupancy-sensor-001,21.29,25.427,100.0,2015-02-04T09:04:00
office-occupancy-sensor-001,21.272,25.412,100.0,2015-02-04T09:04:59
office-occupancy-sensor-001,21.29,25.575,100.0,2015-02-04T09:06:00
office-occupancy-sensor-001,21.29,25.672,100.0,2015-02-04T09:07:00
office-occupancy-sensor-001,21.34,25.79,100.0,2015-02-04T09:08:00
office-occupancy-sensor-001,21.412,25.872,100.0,2015-02-04T09:08:59
office-occupancy-sensor-001,21.5,26.0,100.0,2015-02-04T09:10:00
office-occupancy-sensor-001,21.5,26.08,100.0,2015-02-04T09:10:59
office-occupancy-sensor-001,21.6,26.15,100.0,2015-02-04T09:11:59
office-occupancy-sensor-001,21.66,26.216,100.0,2015-02-04T09:13:00
office-occupancy-sensor-001,21.7,26.268,100.0,2015-02-04T09:14:00
office-occupancy-sensor-001,21.722,26.222,100.0,2015-02-04T09:15:00
